IMDB_id	Freebase_id	budget	prod_country
tt1213585	/m/076ygzt		US
tt1289406	/m/076yzh_	7300000.0	GB
tt0043327	/m/076zldm		
tt0085515	/m/076zmfd		
tt0045316	/m/076zs63		US
tt0477080	/m/076zy_g	100000000.0	US
tt0341555	/m/07714y		KR
tt0160184	/m/0776_t	55000000.0	US
tt0080377	/m/0776n6	15000000.0	US
tt0200027	/m/07799g	48000000.0	US
tt0092641	/m/0779kb		US
tt0097570	/m/0779l0	18000000.0	US
tt0144214	/m/0779m1	60000000.0	US
tt0087799	/m/077_8t	3000000.0	US
tt0120004	/m/077dw1	60000000.0	US
tt0107254	/m/077hq8	3000000.0	
tt0310775	/m/077l3r	4000000.0	KR
tt0348333	/m/077n53	3000000.0	US
tt0368089	/m/077p87		
tt0272207	/m/077pmx	6500000.0	US
tt0094747	/m/077q8x	9000000.0	US
tt0122143	/m/0780z8	900.0	
tt0106469	/m/0785tk	35000000.0	US
tt0452594	/m/078958	52000000.0	US
tt0082558	/m/078_66		US
tt0089167	/m/078bpc		US
tt0092133	/m/078cft		US
tt0406650	/m/078fqr		US
tt0096926	/m/078frs	5000000.0	US
tt0250310	/m/078m6t	11000000.0	US
tt0411475	/m/078mng		US
tt0365737	/m/078sj4	50000000.0	US
tt0164912	/m/078z_r	133000000.0	US
tt0399327	/m/07947b	33000000.0	US
tt0080948	/m/0795_5		GB
tt0080754	/m/0795bw		US
tt0088103	/m/079934	25000000.0	US
tt0132512	/m/079cts		US
tt0085154	/m/079g3z	5600000.0	US
tt0084749	/m/079h1p	4000000.0	
tt0075213	/m/079h70		US
	/m/079ntq		
tt1077262	/m/079rlmq	1000000.0	DE
tt0081376	/m/079vq8		US
tt0089961	/m/079xmk	50000000.0	US
tt0086525	/m/079xtj	350000.0	US
tt0378407	/m/079yd5		
tt0088414	/m/07_346	9000000.0	US
	/m/07_8h_		
tt0033238	/m/07_cx8	1200000.0	US
tt1392197	/m/07_fj54	50000000.0	US
tt0044488	/m/07_gjt		US
tt0339230	/m/07_jvv		SE
tt0429493	/m/07_k0c0	110000000.0	US
tt0114168	/m/07_l0f	9500000.0	US
tt0043914	/m/07_l2z		US
tt0045012	/m/07_l6h		US
tt0098622	/m/07b0_l	7000000.0	US
tt0113492	/m/07b1gq	90000000.0	US
tt0388482	/m/07b2jc	32000000.0	FR
tt0021746	/m/07b506	1433000.0	US
tt0100135	/m/07b64x	9000000.0	
tt0456912	/m/07b6lr		KR
tt0119381	/m/07bj76		US
tt0078740	/m/07bmgl	14000000.0	US
tt0389328	/m/07bpjs		US
tt0072271	/m/07bw7	85000.0	US
tt0365830	/m/07bwjk	22000000.0	US
tt0118715	/m/07bwr	15000000.0	US
tt0117500	/m/07bx6	75000000.0	US
tt0087003	/m/07bxl4	8000000.0	US
tt0084329	/m/07bxnb		US
tt0092105	/m/07bxql	10000000.0	US
tt0093940	/m/07bxvv		
tt0094663	/m/07bxx1		
tt0408345	/m/07by0n	45000000.0	US
tt0185937	/m/07byq	60000.0	US
tt0120112	/m/07c0_4	18000000.0	US
tt0117247	/m/07c13r		US
tt0149151	/m/07c29b		US
tt0466909	/m/07c5kt	25000000.0	US
tt0102456	/m/07c6d_	8000000.0	GB
tt0377107	/m/07c6yg	20000000.0	US
tt0106333	/m/07cc8z		IN
tt0061722	/m/07cdz	3000000.0	US
tt0088847	/m/07cfg	1000000.0	US
tt0118158	/m/07chp9	38000000.0	US
tt0110678	/m/07cj2v	20000000.0	US
tt0213121	/m/07ctt5		
tt0132245	/m/07cvgg	94000000.0	CH
tt0075314	/m/07cw4	1300000.0	US
tt0083511	/m/07cwzh	12000000.0	US
tt0102926	/m/07cyl	19000000.0	US
tt0133093	/m/07cz2	63000000.0	US
tt0097334	/m/07d359	16000000.0	US
tt0089629	/m/07d39v		US
tt0457510	/m/07d3fs	35000000.0	US
tt0081071	/m/07d83t	10000000.0	US
tt0096324	/m/07d89s		
tt0120257	/m/07dbcw		US
tt0402022	/m/07dg8l	62000000.0	US
tt0050539	/m/07dpd	750000.0	US
tt0043542	/m/07dr2r3		
tt0085862	/m/07dvtc	5000000.0	US
tt0116277	/m/07dvy7	55000000.0	US
tt0414993	/m/07dz2s	35000000.0	US
tt0417001	/m/07dzb3	30000000.0	US
tt0402901	/m/07dzr6	30000000.0	US
tt0405977	/m/07f458	1000000.0	
tt0384537	/m/07f_7h	50000000.0	
tt0416449	/m/07f_t4	65000000.0	US
tt0120483	/m/07ffzp	20000000.0	US
tt0362004	/m/07fg13		
	/m/07fpw5		
tt0073747	/m/07ftpp		US
tt0275947	/m/07fzj1		US
tt0068646	/m/07g1sm	6000000.0	US
tt0084945	/m/07g1v6		US
tt0063350	/m/07g38	114000.0	
tt0110123	/m/07g8wz		US
tt0384680	/m/07g_0c	20000000.0	US
tt0191754	/m/07gb81	43000000.0	US
tt0120390	/m/07gf00	55000000.0	US
tt0284490	/m/07gghl	85000000.0	US
tt0095036	/m/07ggp6		US
tt0088247	/m/07ghq	6400000.0	US
tt0082377	/m/07gk72		US
tt0083163	/m/07gm83		
tt0103064	/m/07gp9	102000000.0	US
tt0073018	/m/07gpk9	4300000.0	US
tt0093171	/m/07gr9s		US
tt0170691	/m/07gv6d	10000000.0	US
tt0093223	/m/07gvrj		US
tt0388377	/m/07gxwm		
tt0242998	/m/07gz1y	10000000.0	US
tt0084861	/m/07h5_c		
tt0102820	/m/07h6_q		US
tt0362120	/m/07h9gp	45000000.0	US
tt0081383	/m/07h_rj	1500000.0	
tt0142239	/m/07hc7r		JP
tt0448621	/m/07hcw9		KR
tt0373690	/m/07hfqq	23000000.0	FR
tt0033553	/m/07hkrf		US
tt0398375	/m/07hnbc	70000000.0	US
tt0107009	/m/07hqz2	12000000.0	US
tt0068595	/m/07hr8w	700000.0	
tt0238883	/m/07j37w	1500000.0	RU
tt0114746	/m/07j6w	29000000.0	US
tt0104036	/m/07j8r	3705538.0	GB
	/m/07j8r5		
tt0089200	/m/07j8zb	1000000.0	US
tt0167404	/m/07j94	40000000.0	US
tt0106233	/m/07j988	2600000.0	
tt0111094	/m/07j9t1		US
tt0110200	/m/07j__3		
tt0118998	/m/07j_qm	71000000.0	US
tt0365686	/m/07jc4b	27000000.0	FR
tt0085282	/m/07jd8j		AU
tt0246592	/m/07jn86		
tt0111161	/m/07jnt	25000000.0	US
tt0107983	/m/07jr_9	11500000.0	US
tt0116762	/m/07jsv1		
tt0362478	/m/07jwy4	30000000.0	US
tt0418763	/m/07jxpf	72000000.0	GB
tt0350261	/m/07jyv8	30000000.0	US
tt0180093	/m/07k2mq	4500000.0	US
tt0097138	/m/07k36l	500000.0	US
tt0024481	/m/07k3y6	1114000.0	US
tt0289848	/m/07k3zl	60000000.0	US
tt1216487	/m/07k41d6	4422952.0	DK
tt1316616	/m/07k468y		ES
tt0981042	/m/07k4bj6	2500000.0	
tt1407084	/m/07k4g72		FR
tt0029303	/m/07k4h7w		US
tt0087355	/m/07k4lrz		
tt0114536	/m/07k4wk2	25000000.0	
tt0097782	/m/07k5vbm		
tt0101984	/m/07k67r	13000000.0	US
tt0042947	/m/07k6sbh		US
tt0979434	/m/07k6t1g		US
tt0043553	/m/07k6yw5		US
tt0103936	/m/07k786r		US
tt1438254	/m/07k7h19	44000000.0	US
tt0055370	/m/07k7hb4		
tt1517239	/m/07k86_5		KR
tt1034389	/m/07k88kp	25000000.0	GB
tt0990407	/m/07k8rt4	120000000.0	US
tt0048401	/m/07k8zkw		US
tt1164999	/m/07k95l2		ES
	/m/07k983r		
tt0077699	/m/07k9l5p		US
tt0084787	/m/07k_8	15000000.0	US
	/m/07kb79v		
tt1222817	/m/07kb7vh	80000000.0	US
tt1462758	/m/07kbd5d	1987650.0	US
tt1407061	/m/07kbj2s		US
tt0098335	/m/07kbs3s		US
tt0758752	/m/07kch1b	30000000.0	US
tt0058523	/m/07kcn0w		US
tt0806203	/m/07kctnj		US
tt0098631	/m/07kcx55		US
tt0033379	/m/07kcy_m	165000.0	US
tt1172991	/m/07kd1dr	15000000.0	US
tt1343097	/m/07kdfyj	4000000.0	DK
tt0879870	/m/07kdkfj	60000000.0	US
tt0091464	/m/07kg4l	640000.0	AU
tt1240982	/m/07kg878	49900000.0	US
tt0840361	/m/07kh6f3	37000000.0	US
tt0049002	/m/07kj54p		US
tt1322312	/m/07kj851	32000000.0	US
tt0103157	/m/07kj9fj		US
tt0245238	/m/07klvh		CA
tt0095560	/m/07kxwh		US
tt0455590	/m/07l450	6000000.0	US
tt1503776	/m/07l4_10		
tt1226236	/m/07l4_1l	3600000.0	IT
tt1176928	/m/07l4y28		
tt0896529	/m/07l4ylb		CA
tt1352824	/m/07l4yp8	14000000.0	FR
tt1235124	/m/07l4z39		GB
tt1194263	/m/07l4zhn	700000.0	DE
tt1239426	/m/07l4zw6	15000000.0	RU
tt1315981	/m/07l50_1	7000000.0	US
tt1305806	/m/07l50vn	2000000.0	ES
tt1159961	/m/07l51zy		US
tt0024025	/m/07l57t		US
tt0113501	/m/07l5v6		US
tt0050629	/m/07ldd9	1750000.0	US
tt0154443	/m/07lgkr		LU
tt0376717	/m/07lvsx		
tt0116882	/m/07lyp0		
tt0105226	/m/07lyw_	8000000.0	US
tt0116151	/m/07lz26	16000000.0	US
tt0098273	/m/07lz72	19000000.0	US
tt0340468	/m/07lzw_		BR
tt0087298	/m/07m7j8	2600000.0	US
tt0095179	/m/07m7ls	2800000.0	
tt0204137	/m/07m9l9	3600000.0	
tt0427954	/m/07mbt1	6000000.0	US
tt0434424	/m/07mj3g	9000000.0	US
tt0403016	/m/07mj6x		US
tt0373416	/m/07mj_0		US
tt0376108	/m/07mjjc	45000000.0	US
tt0081617	/m/07mn2j	3500000.0	US
tt0092272	/m/07mp6m		US
	/m/07mpbj		
tt0407732	/m/07mqwn		
tt0065547	/m/07mvc9	4000000.0	US
	/m/07myxn		
tt0464636	/m/07n025		KR
tt0209475	/m/07n08	35000000.0	US
tt0044517	/m/07n3hz	1850000.0	
tt0280665	/m/07n90q	35000000.0	CH
tt1054580	/m/07n9_3x		DE
tt0231402	/m/07n9lm	21150000.0	
tt0217630	/m/07n9mc		US
tt0312841	/m/07nbhp	2000000.0	KR
tt0426578	/m/07nc_n		DE
tt0072608	/m/07nct2		US
tt0417791	/m/07njn_		GB
tt0093779	/m/07nn0	16000000.0	US
tt0109456	/m/07nnp_	40000000.0	US
tt0060802	/m/07nt11		XC
tt0408985	/m/07nt4j	45000000.0	US
tt0443543	/m/07nt8p	16500000.0	US
tt0455612	/m/07ntch	6000000.0	US
	/m/07ntq		
tt0404032	/m/07ntww	19000000.0	US
tt0442933	/m/07nxnw	70000000.0	US
tt0044557	/m/07nxq9		US
tt0343737	/m/07nxvj	85000000.0	US
tt0066434	/m/07nz_	777000.0	US
tt0430357	/m/07p12s	135000000.0	US
tt0413099	/m/07p62k	175000000.0	US
tt0163651	/m/07pd_j	11000000.0	US
tt0103791	/m/07pfx4		FR
tt0337879	/m/07ph7l		
	/m/07phbc		
tt0403455	/m/07pnlt		US
tt0303816	/m/07pzhsf	1500000.0	
	/m/07q1m		
tt0106941	/m/07q5mt	30000000.0	US
tt0047478	/m/07q78	2000000.0	JP
tt0028757	/m/07qb96		US
tt0188863	/m/07qbrc	4000000.0	
tt0083006	/m/07qc08		US
tt0283832	/m/07qg8v	8000000.0	FR
	/m/07qvxv		
tt0387808	/m/07qvyx	30000000.0	US
tt0105789	/m/07r72y		
tt0119807	/m/07rf_1	25000000.0	
tt0057413	/m/07rgg3		US
tt0099994	/m/07rhl9	2000000.0	
	/m/07rm73		
tt0338337	/m/07rshd	60000000.0	US
tt0060196	/m/07rty	1200000.0	DE
tt0430308	/m/07s114	40000000.0	US
tt0068421	/m/07s1nx	6000000.0	US
tt0085764	/m/07s3dyq	300000.0	
tt1179904	/m/07s3m4g	215000.0	US
tt1198138	/m/07s43gs	20000000.0	US
tt0435434	/m/07s4nn		JP
tt0086036	/m/07s4nv0	4000000.0	US
tt0020542	/m/07s4vnt		US
tt0096294	/m/07s52n0	5000000.0	GB
tt0084887	/m/07s5gnd	1000000.0	NZ
tt1213648	/m/07s5j4p	25000000.0	GB
tt1428556	/m/07s5kvr		
tt0431814	/m/07s5mjg		
tt0095177	/m/07s5y9_		
tt0051087	/m/07s6fh		US
tt1029285	/m/07s6z5f	160000.0	
tt0106536	/m/07s7_5q		US
tt0101412	/m/07s7_c0	6000000.0	
tt0118698	/m/07s7cs5		GB
tt0043885	/m/07s7dt7		
	/m/07s7m20		
tt1285016	/m/07s846j	40000000.0	US
tt1483004	/m/07s8r8x		KR
tt0948544	/m/07s8s9q		NO
tt0104783	/m/07s8yvl		
tt0188766	/m/07s9_c		HK
tt1438461	/m/07s9fdh		CN
tt0326977	/m/07s9k31		IT
tt1516552	/m/07sb8_t		KR
tt0045816	/m/07sbjpx		US
tt0084273	/m/07sbx5m	50091.0	US
tt0935075	/m/07sc1vd	5000000.0	US
tt0978764	/m/07sc6nw	82000000.0	US
tt1535472	/m/07scdny		KR
tt0102603	/m/07sgdw	35000000.0	US
tt0081753	/m/07sjtp		US
tt0460780	/m/07sp4l	60000000.0	
tt0060121	/m/07t0lc	4800000.0	US
tt0105414	/m/07t1xb	16000000.0	US
tt0373450	/m/07t_82	25000000.0	CA
tt0097142	/m/07tdnv	19000000.0	US
tt0109635	/m/07tdzq	55000000.0	US
tt0072912	/m/07tff3		
tt0101787	/m/07tfjl	18000000.0	US
tt0094739	/m/07thrq		
tt0116191	/m/07tj4c	6000000.0	US
tt0099612	/m/07tjtl	11500000.0	US
tt0166276	/m/07tjwp	75000000.0	US
tt0443680	/m/07tlfx	30000000.0	US
tt0050961	/m/07tmk2		GB
tt0082763	/m/07tq8q	8000000.0	US
tt0109890	/m/07tqdy		
tt0218379	/m/07ts09		FR
tt0395251	/m/07tw_b	45000000.0	US
tt0399295	/m/07twr5	50000000.0	US
tt0384286	/m/07v405	1000000.0	US
tt0206420	/m/07v52h	8000000.0	US
	/m/07v712		
tt0116684	/m/07v7sl		US
tt0032943	/m/07v8_d		US
tt0109067	/m/07vb73	17000000.0	US
tt0101458	/m/07vcx	23000000.0	DE
tt0116250	/m/07vf5c	55000000.0	US
tt0240200	/m/07vfy4		CA
tt0083113	/m/07vnghh	14000000.0	US
	/m/07vwm0		
tt0361309	/m/07vwvd	3000000.0	US
tt0417217	/m/07w6n3	35000000.0	US
tt0433383	/m/07w8fz	7000000.0	US
tt0101969	/m/07w_vt		US
tt0087700	/m/07wbmd		US
tt0162973	/m/07whr3		ZA
tt0118956	/m/07wmn_	45000000.0	US
tt2618368	/m/07ww3rd		
tt0110364	/m/07x1pp		US
tt0104647	/m/07x211		US
	/m/07x4qr		
tt0325258	/m/07x6zk		US
tt0434124	/m/07x7l6	10000000.0	US
tt0041786	/m/07xfgm		US
tt0093974	/m/07xkmm	250000.0	
tt0387914	/m/07xkxw		US
tt0107501	/m/07xmz1		US
tt0087727	/m/07xqf5	1500000.0	US
tt0217869	/m/07xrm	75000000.0	
tt0073486	/m/07xtqq	3000000.0	
tt0141926	/m/07xvf	62000000.0	US
tt0110944	/m/07y1v8	20000000.0	US
tt0409182	/m/07y21m	160000000.0	US
tt0102744	/m/07y2zw		US
tt0417072	/m/07y8xh		KR
tt0279778	/m/07y9l5	27000000.0	
	/m/07y9w5		
tt1226232	/m/07y_9wb	6000000.0	
tt0365847	/m/07yc_w	15000000.0	HK
tt1305583	/m/07yctqp	14000000.0	US
tt0475616	/m/07yd72		KR
tt1183672	/m/07yj3_5		FR
tt1321509	/m/07yjndt	21000000.0	US
tt1057500	/m/07yk1xz	60000000.0	US
tt0048640	/m/07ykb2	2515000.0	US
tt1314228	/m/07ykh6y	58000000.0	US
	/m/07ykkf		
tt1294226	/m/07ykkx5	20000000.0	US
tt0413895	/m/07ykvh	85000000.0	US
tt1110207	/m/07yl6jy		
	/m/07yp01		
	/m/07yp85		
tt0118301	/m/07yr62	14000000.0	US
tt1339268	/m/07ysfr9		
tt0092654	/m/07yt8m		US
tt0422720	/m/07yvsn	40000000.0	US
	/m/07yw5c		
tt0043255	/m/07z443		US
tt0034928	/m/07z4tt		US
tt0078766	/m/07z5k8		US
tt0416315	/m/07z5km	1000000.0	AU
tt0387877	/m/07z6xs	50000000.0	US
tt0134983	/m/07z985	90000000.0	US
tt0119731	/m/07zcw5	40000000.0	US
tt0046829	/m/07zdgm		US
tt1392214	/m/07zqvzq	46000000.0	US
tt0437863	/m/07zsmk		US
tt0086011	/m/07ztbx		US
tt0105001	/m/07zzk8		US
tt1013743	/m/08052t3	117000000.0	US
tt1462054	/m/08056w9	3000000.0	
tt1216492	/m/08062p3	19000000.0	US
tt0073878	/m/0806l13		US
tt0106353	/m/0806t34		
tt0078034	/m/0807lfc		US
tt1467304	/m/0808t3w	2011799.0	
tt1374992	/m/08095xk	60000000.0	FR
tt0377084	/m/0809_5		GB
tt0087513	/m/0809jj_		US
tt0968264	/m/0809y9x	25000000.0	US
tt0348853	/m/080_bs		FR
	/m/080_x_		
tt0110978	/m/080bbt	600000.0	
tt0104201	/m/080c3zq		
tt0098678	/m/080c52r		US
tt0096427	/m/080ch5h		GB
tt0049443	/m/080cscw		US
tt0095519	/m/080cw8	8000000.0	US
tt0020589	/m/080db3q	322000.0	US
tt1220634	/m/080dfr7	60000000.0	DE
tt0019591	/m/080dpm_	383000.0	US
tt0337678	/m/080dsf0		RU
tt1447800	/m/080fhbz		
tt0331088	/m/080gmf6		KR
tt0051579	/m/080h4mz	750000.0	
tt1483421	/m/080h6vl	1680000.0	HK
	/m/080hjrc		
tt0069001	/m/080hk63	75000.0	US
tt0083885	/m/080hlcz		US
tt0156934	/m/080j6g3	64000000.0	US
tt0353969	/m/080jbf	2800000.0	KR
tt0045563	/m/080jk3g		US
tt1196141	/m/080jm_y	15000000.0	US
tt1244659	/m/080jn6w	31000000.0	US
tt1185344	/m/080klnw	9000000.0	
tt1223082	/m/080kmxp		
tt0099623	/m/080l2pl		US
tt1049402	/m/080lkt7	5000000.0	US
tt0015876	/m/080m5lw	318000.0	US
tt0393109	/m/080mgl	475000.0	US
tt0049749	/m/080n1h0		US
tt0022628	/m/080nj8q	458000.0	US
tt1068242	/m/080nwsb	24000000.0	
tt0020062	/m/080nx16		US
tt0320193	/m/080p1r		
tt1261393	/m/080p3t_		
tt0171356	/m/080p93d	10000000.0	US
tt1126591	/m/080pfnc	55000000.0	US
tt0064406	/m/080pw44	4000000.0	US
tt0367097	/m/080s26		
tt0388230	/m/080sh0	450000.0	
tt0043983	/m/080wgg		US
	/m/0811_b		
	/m/0813q9		
tt0081809	/m/0815p_		US
tt0369441	/m/0818fb	100000000.0	US
tt0454945	/m/0818gg	20000000.0	US
tt0162360	/m/0818hw	1700000.0	US
tt0380389	/m/081ky0	10000000.0	
tt0111048	/m/081m5s		US
tt0117107	/m/081q6m		US
tt0047688	/m/081s32		
tt0469897	/m/081t6p		
tt0138510	/m/081tgq	25000000.0	US
tt0093191	/m/0822j	2500000.0	DE
tt0094678	/m/08260b		US
tt0081207	/m/082dqx		US
tt0084234	/m/082g17		US
tt0086987	/m/082scv	7000000.0	US
tt0063794	/m/082yvg	100000000.0	SU
tt0313670	/m/082yzq		ES
tt0044402	/m/082z7x		US
tt0098635	/m/082zg	16000000.0	US
tt0457939	/m/0830vk	85000000.0	US
tt0088024	/m/0834qx	8000000.0	US
tt0451069	/m/0835js		
tt0110399	/m/0838sl	10000000.0	US
tt0444653	/m/083gcx	169000.0	US
tt0124315	/m/083shs	24000000.0	US
tt0031381	/m/083skw	4000000.0	US
tt0255589	/m/083x3x	50000.0	KR
tt1293847	/m/083xgxs	85000000.0	US
tt0252299	/m/083y57	15000000.0	GB
tt0482571	/m/084302	40000000.0	US
	/m/0844ht		
tt0420609	/m/0847m1	13000000.0	US
	/m/08481w		
tt0199725	/m/08487v	20000000.0	US
tt0119572	/m/0849_s	10000000.0	US
tt0117781	/m/084__p		US
tt0283632	/m/084cd4	17000000.0	US
tt0044408	/m/084fh8		US
tt0456470	/m/084gs_	950000.0	KR
tt1496025	/m/084h00h	70000000.0	US
tt0047673	/m/084l1p		US
tt0999913	/m/084nr2g	25000000.0	US
	/m/084qpk		
tt0483756	/m/084ryl	4000000.0	
tt0117688	/m/084s4k		
tt0100680	/m/084w8n	23000000.0	US
tt0106557	/m/084wv5	900000.0	
tt0054387	/m/084wwx	750000.0	US
tt0077530	/m/084wx_	7000000.0	US
tt0119783	/m/084zn8		US
	/m/0851xq		
	/m/08521z1		
tt0134618	/m/085480	28000000.0	
tt0417148	/m/0856pm	33000000.0	US
	/m/085ccd		
tt0043461	/m/085l6_		US
tt0115610	/m/085n3x	7000000.0	US
tt0146675	/m/085wqm	100000000.0	
tt0252480	/m/085zx5		US
tt0098343	/m/0865v8		US
	/m/08660ng		
tt0098621	/m/08669	26000000.0	US
tt0445396	/m/0869k5		KR
tt0417397	/m/086kkf	9500000.0	FI
tt0104438	/m/086m54	25000000.0	US
	/m/086tz1		
tt0096054	/m/086v51		US
tt0089765	/m/086yk3		IN
tt0086567	/m/08720	12000000.0	US
tt1399103	/m/0872p_c	195000000.0	US
tt0100924	/m/087623		US
	/m/0879bpq		
tt0083169	/m/087_1s	14000000.0	US
tt0291832	/m/087d37	2600000.0	AU
tt0116827	/m/087gfp		US
	/m/087ksg		
tt0123324	/m/087kv6		US
	/m/087m22		
tt0430779	/m/087ml1	35000000.0	
tt0389860	/m/087pfc	82500000.0	US
tt0462229	/m/087sg6	20000000.0	US
tt1386588	/m/087vnr5	100000000.0	US
	/m/087wc7n		
tt0089370	/m/0884wb	25000000.0	US
tt0114609	/m/088_dk	6000000.0	US
	/m/088h_p		
tt0102913	/m/088hlm		US
tt0091306	/m/088jb3	18000000.0	US
tt0103112	/m/088jgq		US
	/m/088lv8		
tt0108000	/m/088rwz	800000.0	
tt0168501	/m/088s3s	9000000.0	US
tt0316824	/m/0892jh	5400000.0	
tt0354668	/m/0892mn	3000000.0	KR
tt1232831	/m/0892qb4		JP
tt0415306	/m/08952r	72500000.0	US
tt0097659	/m/0896ql	1500000.0	US
tt0118925	/m/0896wk		
tt0082449	/m/0897y1		US
tt0479143	/m/08984j	24000000.0	US
tt0282687	/m/089c83	40000000.0	US
tt0120782	/m/089d0v		US
tt0069528	/m/089q33		US
tt0045702	/m/08_3xy7		US
tt0042382	/m/08_b6pv		US
tt0336678	/m/08_lpf		KR
tt0426615	/m/08_nnl		
tt0433386	/m/08_pq1	20000000.0	US
tt0189142	/m/08_ss4		FR
tt0102900	/m/08_xnw	22000000.0	US
tt0331953	/m/08_yld	8500000.0	US
tt0115580	/m/08b3lp	23000000.0	US
tt0107953	/m/08b9v0	2000000.0	JP
tt0265349	/m/08bg72	32000000.0	US
tt0454919	/m/08bgt3	38000000.0	US
tt0120610	/m/08bq1f	30000000.0	US
tt0457433	/m/08bzc3	60795000.0	US
tt0250081	/m/08bzl3		US
tt0421238	/m/08c4yn	2000000.0	
tt0463985	/m/08c6k9	85000000.0	US
tt0104511	/m/08ch9j		US
tt0089981	/m/08cjtf		US
tt0089893	/m/08ck1h	17900000.0	US
tt0100143	/m/08ck7s		US
tt0432291	/m/08ckmw	18000000.0	US
tt0104576	/m/08cp64		
tt0029284	/m/08cqcr	921000.0	US
tt0067952	/m/08cqgx		US
tt0062622	/m/08ct6	12000000.0	US
tt0161023	/m/08d1dj	312000.0	
tt0085873	/m/08d216		US
tt0398913	/m/08d4qx	21000000.0	DE
tt0027630	/m/08d56_		US
tt1270286	/m/08d8sgs	500000.0	
tt0156323	/m/08dc1n	10000000.0	US
tt0104114	/m/08ddhy	50000000.0	US
tt0189192	/m/08dhvf	35000000.0	FR
tt0119225	/m/08dk0b		US
tt0109035	/m/08dk10		US
tt0101917	/m/08dl83	11000000.0	US
tt0100934	/m/08dml4	7000000.0	
tt0113926	/m/08drh3		
tt0142234	/m/08dz4r		JP
tt0097365	/m/08f33v		
tt0092974	/m/08f40v	3000000.0	US
tt0335563	/m/08f_z2	5000000.0	US
tt0120710	/m/08fckt	30000000.0	US
tt0043286	/m/08fm2t		US
	/m/08fm68		
tt0418689	/m/08fn5b	90000000.0	US
tt0451279	/m/08fpjj	149000000.0	US
tt0105585	/m/08fr89		US
tt0075925	/m/08frx4	9000000.0	US
tt0118892	/m/08fsgq		US
tt0258273	/m/08g3_n	250000.0	
tt0433416	/m/08g_jw	12000000.0	US
tt0412080	/m/08gg47	25000000.0	NZ
tt0332639	/m/08ggfz		CN
tt0110137	/m/08gjyx		US
tt0180734	/m/08gnl0	32000000.0	US
tt0098300	/m/08gp4d		
tt0830515	/m/08gsvw	200000000.0	US
tt0371257	/m/08gv6s	50000000.0	US
tt0338216	/m/08gykn	55000000.0	US
tt0408961	/m/08gzyn		
tt0093200	/m/08h039		US
tt0418647	/m/08h5h5		US
	/m/08h5jf		
tt0317740	/m/08h5ny	60000000.0	US
tt0074263	/m/08h6r7		
tt0462396	/m/08h8bc	67000000.0	GB
tt0265591	/m/08h8cd		
tt0203755	/m/08h_w9		
tt0102422	/m/08hctl		
tt0416496	/m/08hdzn	35000000.0	FR
tt0245046	/m/08hfnz		DE
tt0436613	/m/08hgpt	300000.0	
tt0186975	/m/08hjr9	9000000.0	US
tt0268437	/m/08hlhh		AU
tt0117924	/m/08hlty		US
tt0458525	/m/08hmch	150000000.0	US
tt0370032	/m/08hntd	30000000.0	US
tt0398017	/m/08hxvl	22000000.0	US
tt0102721	/m/08hyyc		AU
tt0108451	/m/08j5d8		US
tt0116830	/m/08j62y	67000000.0	US
tt0267891	/m/08j6_m		US
tt0434008	/m/08j7lh		
	/m/08jblf		
tt0120728	/m/08jfdl	8000000.0	US
tt0077769	/m/08jjwb		US
tt0110167	/m/08jl3y	20000000.0	US
tt0303933	/m/08jml6	20000000.0	US
tt0452972	/m/08jz48		KR
tt0425112	/m/08k40m	12000000.0	US
tt0069976	/m/08k6b4	1000000.0	US
tt0455857	/m/08k8v0	15000000.0	US
tt0088224	/m/08k9gf		US
tt0083629	/m/08k_3j		US
tt0119994	/m/08kmsx	48000000.0	US
tt0110939	/m/08ktmx		US
tt0441796	/m/08l89m	9000000.0	US
tt0164085	/m/08l918	8000000.0	
tt0303830	/m/08l97l		US
tt0360130	/m/08ldl8		
tt0109303	/m/08ljr5	28000000.0	US
tt0443536	/m/08lkvt	15000000.0	US
tt0087800	/m/08ll52	1800000.0	US
tt0097044	/m/08ll9g	16000000.0	US
	/m/08llnc		
tt0114345	/m/08lr6s	50000000.0	US
tt0212815	/m/08lv3f		
tt0110363	/m/08lvkh		US
tt0463034	/m/08lwpy	54000000.0	US
tt0091344	/m/08lzxj	10000000.0	US
tt0416508	/m/08m1s2	16500000.0	GB
tt0120836	/m/08m7pl	30000000.0	US
tt0047969	/m/08mb3r		US
tt0406816	/m/08mc_x	10000000.0	
tt0089686	/m/08mczf	3000000.0	US
tt0093629	/m/08md07	4000000.0	US
tt0095742	/m/08md65	13000000.0	US
tt0097981	/m/08md6z	6000000.0	US
tt0111756	/m/08mg_b	63000000.0	US
tt0457007	/m/08ml8v		KR
tt0093507	/m/08mszt	22000000.0	US
tt0044040	/m/08mx64		US
tt0410454	/m/08n0z5	7500000.0	
tt1276105	/m/08n3t7v	3800000.0	
tt0120036	/m/08n4j3	30000000.0	US
tt0096744	/m/08n76_	500000.0	
tt0043615	/m/08n_7wb		US
tt1433813	/m/08nbqmb		US
tt1414382	/m/08nbyvf	20000000.0	US
tt1263670	/m/08nhfc1	7000000.0	US
tt0114825	/m/08nltc	14000000.0	US
	/m/08nqp2		
tt0103872	/m/08ns88		US
tt0400525	/m/08ns8n		US
tt0449467	/m/08nvyr	25000000.0	US
tt0043807	/m/08p0lhk		
